time_limit,required_cpus,task_time,state
60,32,1.00000000325963, Removed
60,32,5.99999999860302, Completed
60,32,5.99999999860302, Completed
15,32,1.99999999604188, Completed
15,32,2.99999999930151, Completed
15,32,2.00000000651926, Completed
15,32,2.00000000651926, Completed
15,32,0, Completed
15,32,0, Completed
15,64,0.99999999278225, Completed
15,64,1.00000000325963, Completed
15,128,1.00000000325963, Completed
15,128,1.00000000325963, Completed
15,32,14.9999999965075, Completed
15,32,14.9999999965075, Completed
15,32,2.00000000651926, Completed
15,32,1.99999999604188, Completed
15,64,0.99999999278225, Completed
15,64,1.00000000325963, Completed
15,128,1.00000000325963, Completed
15,128,0, Completed
15,32,14.9999999965075, Removed
15,32,15.0000000069849, Removed
15,32,14.9999999965075, Removed
15,32,14.0000000037253, Completed
15,64,1.99999999604188, Completed
15,64,1.99999999604188, Completed
15,128,2.00000000651926, Completed
15,128,1.99999999604188, Completed
15,32,0, Completed
15,32,0, Completed
15,32,14.9999999965075, Removed
15,32,14.9999999965075, Removed
15,64,14.9999999965075, Removed
15,64,14.9999999965075, Removed
15,128,15.0000000069849, Removed
15,128,14.9999999965075, Removed
15,128,0, Completed
60,32,8.00000000512227, Completed
60,32,11.999999997206, Completed
15,128,0, Completed
15,128,1.00000000325963, Completed
15,128,0, Completed
15,128,0, Completed
60,32,5.99999999860302, Completed
60,32,7.00000000186265, Removed
60,32,1.00000000325963, Removed
60,32,6.99999999138527, Completed
60,32,4.99999999534339, Completed
60,32,4.99999999534339, Removed
60,32,4.00000000256114, Removed
60,32,5.00000000582077, Completed
60,64,2.99999999930151, Removed
60,64,4.99999999534339, Removed
15,128,3.00000000977889, Removed
15,128,5.99999999860302, Completed
55,32,5.00000000582077, Removed
55,32,5.00000000582077, Removed
55,32,4.99999999534339, Removed
55,32,4.99999999534339, Removed
55,64,4.00000000256114, Removed
55,32,5.99999999860302, Removed
55,32,7.00000000186265, Completed
55,32,5.99999999860302, Completed
55,32,6.99999999138527, Completed
55,32,11.999999997206, Completed
55,32,4.00000000256114, Completed
15,32,14.9999999965075, Removed
15,32,14.9999999965075, Removed
15,32,14.9999999965075, Removed
15,32,15.0000000069849, Removed
15,32,15.0000000069849, Removed
15,32,15.0000000069849, Removed
15,64,0.99999999278225, Completed
5,32,0.99999999278225, Completed
5,32,0.99999999278225, Completed
5,64,1.00000000325963, Completed
5,128,0, Completed
5,256,1.00000000325963, Completed
5,32,0.99999999278225, Completed
5,32,0.99999999278225, Completed
5,64,2.00000000651926, Completed
5,128,1.00000000325963, Completed
5,256,1.99999999604188, Completed
5,32,0, Completed
5,32,0.99999999278225, Completed
5,64,2.00000000651926, Completed
5,128,0.99999999278225, Completed
5,256,1.00000000325963, Completed
55,32,5.00000000582077, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,32,5.00000000582077, Removed
5,32,4.99999999534339, Removed
5,64,0, Completed
5,64,0, Completed
5,64,1.99999999604188, Completed
5,64,2.00000000651926, Completed
5,32,0, Completed
5,32,0.99999999278225, Completed
5,32,1.00000000325963, Completed
5,32,2.00000000651926, Completed
5,128,0, Completed
5,256,0.99999999278225, Completed
5,512,0, Completed
5,128,2.00000000651926, Completed
5,256,0, Completed
5,512,1.00000000325963, Completed
5,128,1.00000000325963, Completed
5,256,1.00000000325963, Completed
5,512,1.00000000325963, Completed
5,128,1.00000000325963, Completed
5,256,1.00000000325963, Completed
5,512,1.00000000325963, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,32,0.99999999278225, Completed
5,32,1.99999999604188, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,32,1.00000000325963, Completed
5,32,1.00000000325963, Completed
5,64,1.99999999604188, Completed
5,64,1.00000000325963, Completed
5,64,1.00000000325963, Completed
5,64,0.99999999278225, Completed
5,128,1.00000000325963, Completed
5,256,1.99999999604188, Completed
5,512,0, Completed
5,128,2.00000000651926, Completed
5,256,0, Completed
5,512,0, Completed
5,128,0.99999999278225, Completed
5,256,1.00000000325963, Completed
5,512,0.99999999278225, Completed
5,128,1.00000000325963, Completed
5,256,1.99999999604188, Completed
5,512,0.99999999278225, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
15,32,0, Completed
15,128,0, Completed
15,128,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,15.0000000069849, Removed
15,32,15.0000000069849, Removed
15,32,15.0000000069849, Removed
15,32,14.9999999965075, Removed
15,32,14.9999999965075, Removed
15,32,15.0000000069849, Removed
15,64,1.00000000325963, Completed
15,32,0, Completed
120,256,5.00000000582077, Completed
15,32,0, Completed
120,256,10.9999999939464, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0.99999999278225, Completed
30,256,2.99999999930151, Completed
30,256,4.00000000256114, Completed
30,256,8.00000000512227, Removed
55,32,0, Completed
55,32,0.99999999278225, Completed
360,256,360, Removed
55,32,1.00000000325963, Completed
55,32,0, Completed
30,64,1.00000000325963, Completed
15,32,0, Completed
15,32,0, Completed
30,64,8.00000000512227, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
30,64,30.0000000034925, Removed
15,32,1.00000000325963, Completed
15,32,0.99999999278225, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.99999999604188, Completed
2,32,0, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
2,32,0, Completed
15,32,14.9999999965075, Completed
15,128,15.0000000069849, Removed
15,32,1.00000000325963, Completed
2,32,0.99999999278225, Completed
15,32,1.00000000325963, Completed
15,32,0.99999999278225, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,0, Completed
15,64,1.00000000325963, Completed
15,64,0, Completed
2,32,0, Completed
15,128,0.99999999278225, Completed
15,128,0, Completed
30,128,0, Completed
2,64,0, Completed
2,32,1.00000000325963, Completed
2,32,0, Completed
2,32,0.99999999278225, Completed
30,128,15.9999999997672, Completed
2,32,0, Completed
15,128,1.00000000325963, Completed
30,128,4.99999999534339, Completed
2,32,0.99999999278225, Completed
15,32,0, Completed
15,32,0.99999999278225, Completed
15,64,2.00000000651926, Completed
15,64,0, Completed
2,32,0, Completed
2,32,1.00000000325963, Completed
2,32,0.99999999278225, Completed
15,128,0, Completed
15,128,1.00000000325963, Completed
5,128,1.00000000325963, Completed
15,128,0.99999999278225, Completed
2,256,2.00000000651926, Completed
5,64,2.99999999930151, Removed
2,256,0, Completed
15,128,1.00000000325963, Completed
30,128,3.99999999208376, Completed
15,128,1.00000000325963, Completed
2,256,0, Completed
30,128,4.99999999534339, Completed
15,32,9.0000000083819, Removed
15,32,8.00000000512227, Removed
15,32,8.00000000512227, Removed
15,128,2.00000000651926, Completed
30,128,4.00000000256114, Completed
15,32,14.9999999965075, Removed
15,32,14.9999999965075, Removed
15,32,14.9999999965075, Removed
15,32,7.9999999946449, Removed
15,32,7.9999999946449, Removed
15,32,7.9999999946449, Removed
30,128,1.00000000325963, Completed
15,128,1.99999999604188, Completed
15,128,0, Completed
15,128,1.99999999604188, Completed
10,128,0, Completed
15,32,15.0000000069849, Removed
15,32,15.0000000069849, Removed
15,32,15.0000000069849, Removed
15,32,13.0000000004657, Removed
15,32,13.0000000004657, Removed
15,32,1.99999999604188, Completed
15,32,1.99999999604188, Completed
15,128,14.9999999965075, Removed
10,128,1.99999999604188, Completed
15,128,0, Completed
15,32,6.99999999138527, Removed
15,32,6.99999999138527, Removed
15,32,0.99999999278225, Completed
15,32,1.00000000325963, Completed
15,32,2.99999999930151, Removed
15,32,15.0000000069849, Removed
15,64,1.00000000325963, Completed
15,64,0, Completed
15,128,0.99999999278225, Completed
15,32,14.9999999965075, Removed
15,128,0, Completed
15,128,0.99999999278225, Completed
15,128,0, Completed
15,128,1.00000000325963, Completed
15,128,0, Completed
10,128,0, Completed
2,128,0, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0.99999999278225, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
2,128,0.99999999278225, Completed
15,128,0, Completed
2,128,0, Completed
2,128,0, Completed
30,128,20.0000000023283, Completed
15,128,15.0000000069849, Removed
15,32,0.99999999278225, Completed
15,32,1.99999999604188, Completed
15,128,10.9999999939464, Completed
15,128,10.9999999939464, Completed
15,128,14.0000000037253, Completed
15,128,14.0000000037253, Completed
15,32,15.0000000069849, Removed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,0.99999999278225, Completed
15,64,1.00000000325963, Completed
15,64,0, Completed
15,128,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,0.99999999278225, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,128,0, Completed
15,32,0, Completed
15,64,0, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
15,32,0, Completed
15,32,0, Completed
15,128,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
10,256,2.99999999930151, Completed
10,64,1.99999999604188, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,0.99999999278225, Completed
1440,1024,146.000000004424, Completed
30,64,6.99999999138527, Completed
15,32,0.99999999278225, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0.99999999278225, Completed
15,32,0.99999999278225, Completed
15,64,1.00000000325963, Completed
15,64,1.00000000325963, Completed
15,64,0, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
10,256,0, Completed
10,256,0.99999999278225, Completed
10,256,0, Completed
10,256,0, Completed
5,512,0.99999999278225, Completed
5,512,0, Completed
5,512,1.00000000325963, Completed
1440,512,180, Completed
1440,512,182.000000006519, Completed
720,256,256.999999999534, Completed
360,256,360, Removed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,64,1.00000000325963, Completed
15,128,1.00000000325963, Completed
15,128,0, Completed
15,32,0.99999999278225, Completed
10,64,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
10,64,1.00000000325963, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
10,32,0, Completed
10,32,0, Completed
15,64,0, Completed
10,32,1.00000000325963, Completed
15,128,0.99999999278225, Completed
10,32,0, Completed
15,128,1.00000000325963, Completed
15,64,1.00000000325963, Completed
10,32,1.00000000325963, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,128,0, Completed
15,128,2.00000000651926, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,1.99999999604188, Removed
15,32,0, Completed
15,64,1.00000000325963, Removed
15,64,0, Completed
15,32,0.99999999278225, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,0, Completed
15,64,0.99999999278225, Completed
15,32,1.00000000325963, Completed
1440,1024,1440, Removed
1440,1024,1440, Removed
5,128,0, Completed
5,256,0, Completed
5,512,0.99999999278225, Completed
15,32,0, Completed
5,512,0, Completed
15,32,0, Completed
15,128,1.00000000325963, Completed
5,512,1.00000000325963, Completed
5,128,0, Completed
5,256,0.99999999278225, Completed
5,512,0, Completed
15,32,1.00000000325963, Completed
5,512,0, Completed
15,128,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,2.99999999930151, Completed
15,32,2.99999999930151, Completed
15,32,1.99999999604188, Completed
15,128,2.00000000651926, Completed
15,128,2.99999999930151, Completed
15,128,2.00000000651926, Completed
15,32,2.00000000651926, Completed
15,32,8.00000000512227, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
15,32,4.99999999534339, Completed
15,128,0, Completed
15,128,3.99999999208376, Completed
15,32,0, Completed
1,32,0, Completed
15,32,9.0000000083819, Completed
1,32,0, Completed
1,32,1.00000000325963, Completed
1,32,1.00000000325963, Completed
15,32,4.99999999534339, Completed
5,128,0, Completed
15,128,4.99999999534339, Completed
15,32,0, Completed
5,64,0.99999999278225, Completed
15,128,0, Completed
5,32,0, Completed
5,32,0.99999999278225, Completed
1,32,0, Completed
15,32,15.0000000069849, Removed
1,32,0, Completed
10,32,0, Completed
10,32,0.99999999278225, Completed
15,32,0, Completed
10,32,0.99999999278225, Completed
10,32,0, Completed
10,32,0, Completed
15,32,1.00000000325963, Completed
10,32,1.00000000325963, Completed
2,128,0.99999999278225, Completed
1,64,0, Completed
15,32,0, Completed
15,128,14.9999999965075, Removed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
2,128,2.00000000651926, Completed
15,32,0, Completed
0,128,1.00000000325963, Removed
15,32,0, Completed
15,32,0, Completed
1,128,1.00000000325963, Removed
15,32,0, Completed
15,32,15.0000000069849, Removed
15,128,14.9999999965075, Removed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,128,0, Completed
15,128,1.00000000325963, Completed
15,128,1.00000000325963, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,1.99999999604188, Completed
15,32,0, Completed
15,128,0, Completed
15,128,0, Completed
15,32,0, Completed
15,32,0, Completed
15,128,0, Completed
15,32,2.99999999930151, Completed
15,128,0.99999999278225, Completed
15,64,1.00000000325963, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0.99999999278225, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
0,32,0, Removed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
360,256,360, Removed
360,256,360, Removed
15,32,0.99999999278225, Completed
0,32,0, Removed
0,32,0, Completed
1,32,0, Completed
2,32,0, Completed
2,32,2.00000000651926, Removed
5,32,2.99999999930151, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
15,128,0, Completed
5,128,0, Completed
15,128,0, Completed
15,128,0.99999999278225, Completed
5,128,1.00000000325963, Completed
15,128,1.00000000325963, Completed
15,128,0, Completed
5,128,0, Completed
5,128,1.00000000325963, Completed
5,128,1.00000000325963, Completed
5,128,0, Completed
15,128,1.00000000325963, Completed
5,32,0, Completed
15,128,0.99999999278225, Completed
5,128,0, Completed
5,128,0, Completed
5,128,0, Completed
5,128,0, Completed
5,128,0.99999999278225, Completed
15,128,0.99999999278225, Completed
15,128,0, Completed
5,256,0.99999999278225, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0.99999999278225, Completed
15,128,1.00000000325963, Completed
15,128,0, Completed
15,128,0, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,1.99999999604188, Completed
15,32,1.99999999604188, Completed
15,32,1.00000000325963, Completed
15,32,2.00000000651926, Completed
15,64,2.00000000651926, Completed
15,128,0.99999999278225, Completed
5,256,1.00000000325963, Completed
5,256,0.99999999278225, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0.99999999278225, Completed
1440,512,180.999999992782, Completed
720,256,249.000000004889, Completed
720,256,256.999999999534, Completed
1440,512,182.000000006519, Completed
720,256,254.999999993015, Completed
720,256,258.000000002794, Completed
15,32,0.99999999278225, Completed
15,32,2.00000000651926, Completed
15,32,1.99999999604188, Completed
15,32,0.99999999278225, Completed
15,32,1.00000000325963, Completed
15,32,2.00000000651926, Completed
15,32,1.99999999604188, Completed
15,32,0, Removed
15,64,0, Removed
15,32,1.00000000325963, Removed
15,32,0, Removed
15,32,0.99999999278225, Removed
15,32,0.99999999278225, Removed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,64,0.99999999278225, Completed
15,128,1.00000000325963, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,64,0.99999999278225, Completed
15,128,0, Completed
10,64,1.99999999604188, Completed
10,64,2.99999999930151, Removed
5,64,1.00000000325963, Removed
10,128,10.0000000011642, Removed
15,128,1.99999999604188, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0, Completed
15,128,0.99999999278225, Completed
10,64,2.00000000651926, Completed
5,64,2.00000000651926, Completed
10,128,10.0000000011642, Removed
5,64,1.00000000325963, Completed
10,128,10.9999999939464, Removed
15,32,0.99999999278225, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,2.00000000651926, Removed
15,32,1.00000000325963, Completed
15,32,0, Removed
15,32,0, Removed
15,32,0.99999999278225, Completed
15,32,0.99999999278225, Completed
15,32,0.99999999278225, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,2.00000000651926, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,32,0.99999999278225, Completed
15,32,0.99999999278225, Completed
15,32,0.99999999278225, Completed
15,32,2.99999999930151, Completed
15,32,5.99999999860302, Removed
15,32,4.99999999534339, Removed
15,32,1.99999999604188, Removed
15,128,2.00000000651926, Completed
15,32,10.0000000011642, Removed
15,32,8.99999999790452, Removed
15,32,6.99999999138527, Removed
15,32,14.9999999965075, Removed
360,256,361.00000000326, Removed
360,256,360, Removed
1440,1024,1026.0000000021, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,64,1.00000000325963, Completed
5,128,0, Completed
5,256,1.00000000325963, Completed
5,32,0, Completed
5,32,0, Completed
5,64,0.99999999278225, Completed
5,128,0, Completed
5,256,0, Completed
5,32,0.99999999278225, Completed
5,32,0, Completed
5,64,0, Completed
5,128,0, Completed
5,256,0, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,64,0.99999999278225, Completed
5,128,0, Completed
5,256,0, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,64,1.00000000325963, Completed
5,128,1.00000000325963, Completed
5,256,2.99999999930151, Removed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,64,1.00000000325963, Completed
5,128,0, Completed
5,256,1.00000000325963, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,64,0, Completed
5,128,1.00000000325963, Completed
5,256,1.00000000325963, Completed
5,32,0, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,32,1.00000000325963, Completed
5,64,0.99999999278225, Completed
5,128,0, Completed
5,256,1.00000000325963, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,64,1.00000000325963, Completed
5,128,1.00000000325963, Completed
5,256,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,32,0, Completed
5,64,0.99999999278225, Completed
5,128,1.00000000325963, Completed
5,256,2.00000000651926, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,64,0.99999999278225, Completed
5,128,1.00000000325963, Completed
5,256,0, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0.99999999278225, Completed
5,64,1.00000000325963, Completed
5,128,0, Completed
5,256,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,64,0.99999999278225, Completed
5,128,0, Completed
5,256,0, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,64,0, Completed
5,128,1.00000000325963, Completed
5,256,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,64,0, Completed
5,128,1.00000000325963, Completed
5,256,1.00000000325963, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,1.00000000325963, Completed
5,32,0, Completed
5,64,0, Completed
5,128,0, Completed
5,256,0, Completed
5,32,0.99999999278225, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,32,0, Completed
5,64,0, Completed
5,128,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
360,256,360, Removed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
360,256,360, Removed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Removed
5,256,0, Completed
5,256,0, Completed
5,256,0.99999999278225, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0.99999999278225, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0.99999999278225, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0.99999999278225, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0.99999999278225, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,0.99999999278225, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
5,256,0.99999999278225, Completed
5,256,0, Completed
5,256,0, Completed
5,256,1.00000000325963, Completed
5,256,0, Completed
1440,1024,1033.99999999674, Completed
1440,1024,1014.00000000489, Completed
360,256,360, Removed
360,256,5.00000000582077, Completed
360,256,360, Removed
360,256,360, Removed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0.99999999278225, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,1.00000000325963, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
1440,512,0.99999999278225, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0, Completed
30,32,0.99999999278225, Completed
30,32,1.00000000325963, Completed
30,32,0, Completed
1440,512,0, Removed
1440,512,1440, Removed
1440,1024,1440, Removed
360,256,268.000000003958, Removed
360,256,360, Removed
360,256,360, Removed
15,128,0, Completed
15,32,7.00000000186265, Removed
15,128,5.00000000582077, Removed
15,32,0, Completed
15,32,0, Completed
15,32,4.00000000256114, Removed
15,32,1.00000000325963, Completed
15,32,0.99999999278225, Removed
15,32,0, Completed
15,32,0, Completed
5,128,0, Completed
5,128,0, Completed
5,128,0.99999999278225, Completed
5,256,1.00000000325963, Completed
5,32,4.00000000256114, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
3,256,0, Completed
3,256,0.99999999278225, Completed
3,128,0, Completed
3,512,0.99999999278225, Completed
30,32,30.0000000034925, Removed
10,128,10.0000000011642, Removed
30,32,0, Completed
60,128,0, Completed
60,128,0, Completed
60,128,0, Completed
360,256,360, Removed
360,256,360, Removed
60,32,40.9999999974389, Completed
15,32,0, Completed
15,32,0.99999999278225, Completed
15,32,1.00000000325963, Completed
60,128,0, Completed
60,128,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,1.00000000325963, Completed
15,32,1.00000000325963, Completed
15,64,1.00000000325963, Completed
15,64,1.00000000325963, Completed
15,128,1.99999999604188, Completed
15,128,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0.99999999278225, Completed
15,32,0, Completed
15,64,1.00000000325963, Completed
15,64,0, Completed
15,128,0.99999999278225, Completed
15,128,0, Completed
15,32,0.99999999278225, Completed
15,32,1.00000000325963, Completed
15,32,0, Completed
15,64,0, Completed
15,64,1.99999999604188, Completed
15,32,0, Completed
15,64,1.00000000325963, Completed
15,64,0, Completed
60,32,1.00000000325963, Completed
60,32,1.00000000325963, Completed
60,32,1.00000000325963, Completed
15,32,0.99999999278225, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,0, Completed
15,32,2.00000000651926, Completed
15,32,1.00000000325963, Completed
15,32,2.00000000651926, Completed
15,32,0.99999999278225, Completed
60,32,0.99999999278225, Completed
60,32,0, Completed
15,32,2.00000000651926, Completed
15,32,2.99999999930151, Completed
15,32,0.99999999278225, Completed
15,32,0, Completed
15,64,1.00000000325963, Completed
15,64,1.00000000325963, Completed
15,128,1.00000000325963, Completed
15,128,0, Completed
15,32,13.9999999932479, Completed
15,32,14.9999999965075, Completed
15,32,2.00000000651926, Completed
15,32,1.99999999604188, Completed
15,64,1.00000000325963, Completed
15,64,0.99999999278225, Completed
15,128,1.00000000325963, Completed
15,128,0, Completed
15,32,15.0000000069849, Removed
15,32,14.9999999965075, Removed
15,32,14.9999999965075, Removed
15,32,15.0000000069849, Completed
15,64,0, Completed
15,64,0.99999999278225, Completed
15,128,0, Completed
15,128,1.00000000325963, Completed
15,32,14.9999999965075, Removed
